id,name,alias
5360,WESTERN TECHNICAL COLLEGE,WESTERN WISCONSIN TECHNICAL COLLEGE
5361,EASTERN WYOMING COLLEGE,
5362,COASTAL ALABAMA COMMUNITY COLLEGE,
5363,BIRMINGHAM-SOUTHERN COLLEGE,BSC
5364,FAULKNER UNIVERSITY,FAULKNER
5365,STATE CENTER COMMUNITY COLLEGE DISTRICT,
5366,CALIFORNIA CHRISTIAN COLLEGE,
5367,COLLEGE OF MARIN,
5368,SIERRA COLLEGE,SIERRA JOINT COMMUNITY COLLEGE DISTRICT
5369,FOLSOM LAKE COLLEGE,FOLSOM LAKE | FLC
5370,CALIFORNIA STATE UNIVERSITY-SACRAMENTO,SACRAMENTO STATE
5371,COMMUNITY COLLEGE OF AURORA,
5372,ARAPAHOE COMMUNITY COLLEGE,
5373,COLORADO MOUNTAIN COLLEGE,
5374,GRAND VIEW UNIVERSITY,
5375,IOWA WESTERN COMMUNITY COLLEGE,
5376,GREENVILLE UNIVERSITY,
5377,AURORA UNIVERSITY,
5378,KANKAKEE COMMUNITY COLLEGE,
5379,LEWIS AND CLARK COMMUNITY COLLEGE,
5380,BLACK HAWK COLLEGE,BHC
5381,BETHEL UNIVERSITY,
5382,PRINCE GEORGE'S COMMUNITY COLLEGE,PGCC|PRINCE GEORGES COMMUNITY COLLEGE|PRINCE GEORGES COLLEGE|PRINCE GEORGE'S|
5383,PONTIFICAL COLLEGE JOSEPHINUM,
5384,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE|CSCC|C-STATE
5385,COLUMBUS COLLEGE OF ART AND DESIGN,CCAD
5386,OHIO NORTHERN UNIVERSITY,NORTHERN|ONU
5387,RABBINICAL COLLEGE TELSHE,TELSHE YESHIVA
5388,LORAIN COUNTY COMMUNITY COLLEGE,LCCC
5389,MIAMI VALLEY CAREER TECHNOLOGY CENTER,MIAMI VALLEY CTC MVCTC MONTGOMERY COUNTY JVS
5390,LANE COMMUNITY COLLEGE,
5391,WILLAMETTE UNIVERSITY,
5392,MT HOOD COMMUNITY COLLEGE,MHCC
5393,MULTNOMAH UNIVERSITY,MULTNOMAH BIBLE COLLEGE|MULTNOMAH BIBLICAL SEMINARY|MBC|MBS|MULTNOMAH SCHOOL OF THE BIBLE
5394,REED COLLEGE,REED
5395,LINFIELD UNIVERSITY-MCMINNVILLE CAMPUS,LINFIELD COLLEGE|LINFIELD|LC|LINDFIELD|LYNFIELD|LINNFIELD|LYNNFIELD|LINFELD|LINDFIELD COLLEGE|LYNFIELD COLLEGE|LINNFIELD COLLEGE|LYNNFIELD COLLEGE|LINFELD COLLEGE|LINFIELD UNIVERSITY|LINDFIELD UNIVERSITY|LYNFIELD UNIVERSITY|LYNNFIELD UNIVERSITY|LINFELD UNIVERSITY|LINFEILD|LINFEILD COLLEGE|LINFEILD UNIVERSITY|WILDCATS|MAC CAMPUS
5396,YESHIVATH BETH MOSHE,
5397,LINCOLN TECHNICAL INSTITUTE-ALLENTOWN,LINCOLN TECH LTI
5398,CEDAR CREST COLLEGE,
5399,MUHLENBERG COLLEGE,
5400,MISERICORDIA UNIVERSITY,
5401,LUZERNE COUNTY COMMUNITY COLLEGE,
5402,TRINITY UNIVERSITY,TRINITY
5403,GRAYSON COLLEGE,
5404,TEXAS STATE UNIVERSITY,TEXAS STATE|TEXAS STATE UNIVERSITY-SAN MARCOS|SOUTHWEST TEXAS STATE UNIVERSITY|SOUTHWEST TEXAS STATE|SWT|SWTSU|TEXAS STATE SAN MARCOS|TXST|TXSTATE|TS|
5405,SOUTH PLAINS COLLEGE,
5406,ARLINGTON BAPTIST UNIVERSITY,ABU
5407,TEXAS WESLEYAN UNIVERSITY,
5408,HUSTON-TILLOTSON UNIVERSITY,
5409,SAINT EDWARD'S UNIVERSITY,"ST. EDWARD'S UNIVERSITY, ST. EDWARD'S"
5410,JOHN TYLER COMMUNITY COLLEGE,
5411,CLARK COLLEGE,
5412,OLYMPIC COLLEGE,OC/OLYMPIC/OLYMPIC COMMUNITY COLLEGE/OLYMPIC JR COLLEGE
5413,BATES TECHNICAL COLLEGE,
5414,SOUTH PUGET SOUND COMMUNITY COLLEGE,
5415,MADISON AREA TECHNICAL COLLEGE,MADISON COLLEGE
5416,FRONT RANGE COMMUNITY COLLEGE,FRCC
5417,EASTERN UNIVERSITY,
5418,URSINUS COLLEGE,
5419,PIMA MEDICAL INSTITUTE-EAST VALLEY,
5420,LAMSON INSTITUTE,
5421,OHIO MEDICAL CAREER COLLEGE,
5422,TRICOCI UNIVERSITY OF BEAUTY CULTURE-PEORIA,PEO
5423,TRICOCI UNIVERSITY OF BEAUTY CULTURE-ROCKFORD,RFD
5424,AVEDA INSTITUTE-COLUMBUS,
5425,NORWALK COMMUNITY COLLEGE,
5426,POST UNIVERSITY,
5427,UNIVERSITY OF SAINT JOSEPH,USJ
5428,SOUTH UNIVERSITY-SAVANNAH,
5429,GEORGIA SOUTHWESTERN STATE UNIVERSITY,"GSW, GEORGIA SOUTHWESTERN"
5430,GEORGIA SOUTHERN UNIVERSITY,
5431,DEVRY UNIVERSITY-ADMINISTRATIVE OFFICE,DEVRY UNIVERSITY-ADMINISTRATIVE OFFICE
5432,COSMETOLOGY & SPA ACADEMY,
5433,NORTH PARK UNIVERSITY,
5434,CHOFFIN CAREER AND TECHNICAL CENTER,
5435,UNIVERSITY OF CINCINNATI-BLUE ASH COLLEGE,
5436,OHIO VALLEY COLLEGE OF TECHNOLOGY,
5437,OHIO WESLEYAN UNIVERSITY,OWU
5438,OTTERBEIN UNIVERSITY,
5439,WRIGHT STATE UNIVERSITY-MAIN CAMPUS,
5440,XAVIER UNIVERSITY,XU | X
5441,SOUTHERN NAZARENE UNIVERSITY,SNU
5442,PONTOTOC TECHNOLOGY CENTER,
5443,LANGSTON UNIVERSITY,
5444,JENKS BEAUTY COLLEGE,
5445,EMPIRE BEAUTY SCHOOL-LEHIGH VALLEY,
5446,EMPIRE BEAUTY SCHOOL-GWINNETT,
5447,HUSSIAN COLLEGE-PHILADELPHIA,
5448,MANSFIELD UNIVERSITY OF PENNSYLVANIA,MANSFIELD UNIVERSITY
5449,JOHN A GUPTON COLLEGE,
5450,OGLE SCHOOL HAIR SKIN NAILS-FT WORTH,OGLE SCHOOL
5451,PRAIRIE VIEW A & M UNIVERSITY,PVAMU
5452,AVIATION INSTITUTE OF MAINTENANCE-HOUSTON,
5453,RICHLAND COLLEGE,
5454,SAN ANTONIO COLLEGE,
5455,SEGUIN BEAUTY SCHOOL-SEGUIN,
5456,ST. MARY'S UNIVERSITY,
5457,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE-WESLACO,
5458,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,UTHEALTH
5459,UNIVERSITY OF HOUSTON-SYSTEM ADMINISTRATION,
5460,AMERITECH COLLEGE-PROVO,AMERITECH COLLEGE OF HEALTHCARE
5461,UTAH STATE UNIVERSITY,
5462,UTAH VALLEY UNIVERSITY,UVU
5463,SAINT MICHAEL'S COLLEGE,
5464,SIT GRADUATE INSTITUTE,SIT; SCHOOL FOR INTERNATIONAL TRAINING
5465,PAUL MITCHELL THE SCHOOL-ROANOKE,
5466,SUFFOLK BEAUTY ACADEMY,
5467,RADFORD UNIVERSITY-CARILION,
5468,EMORY & HENRY COLLEGE,
5469,SEATTLE CENTRAL COLLEGE,SEATTLE CENTRAL COLLEGE|SEA CENTRAL|CENTRAL SEATTLE|SCCC|SCC|SEATTLE CC|SEATTLE CENTRAL CC
5470,SEATTLE UNIVERSITY,SEATTLE U
5471,SPOKANE FALLS COMMUNITY COLLEGE,
5472,WALLA WALLA COMMUNITY COLLEGE,
5473,FRED W EBERLE TECHNICAL CENTER,
5474,WEST VIRGINIA STATE UNIVERSITY,WVSU STATE
5475,WEST LIBERTY UNIVERSITY,
5476,WOOD COUNTY SCHOOL OF PRACTICAL NURSING,
5477,VICI BEAUTY SCHOOL,
5478,UNIVERSITY OF WISCONSIN-MADISON,
5479,UNIVERSITY OF WISCONSIN-STEVENS POINT,UW-STEVENS POINT
5480,UNIVERSIDAD CENTRAL DEL CARIBE,UCC
5481,UNIVERSIDAD POLITECNICA DE PUERTO RICO,
5482,CARRINGTON COLLEGE-SAN LEANDRO CAMPUS,
5483,AUSTIN GRADUATE SCHOOL OF THEOLOGY,
5484,OGLE SCHOOL HAIR SKIN NAILS-HURST,OGLE SCHOOL
5485,ECPI UNIVERSITY,ECPI
5486,PAUL MITCHELL THE SCHOOL-HOUSTON,
5487,GREENE COUNTY CAREER AND TECHNOLOGY CENTER,GREENE COUNTY VOCATIONAL-TECHNICAL SCHOOL
5488,PORTAGE LAKES CAREER CENTER,
5489,CADDO KIOWA TECHNOLOGY CENTER,
5490,OGEECHEE TECHNICAL COLLEGE,
5491,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY,
5492,NORTHWEST EDUCATIONAL CENTER,
5493,PCI HEALTH TRAINING CENTER,
5494,AVALON SCHOOL OF COSMETOLOGY-AURORA,
5495,SUNSTATE ACADEMY,
5496,YTI CAREER INSTITUTE-ALTOONA,
5497,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,
5498,VIRGINIA BEACH CITY PUBLIC SCHOOLS SCHOOL OF PRACTICAL NURSING,VIRGINIA BEACH SCHOOL OF PRACTICAL NURSING
5499,NORTHWEST COLLEGE OF ART & DESIGN,NCAD
5500,UNIVERSITY OF WASHINGTON-BOTHELL CAMPUS,"UWB, UW-B, UW-BOTHELL"
5501,CENTRAL COAST COLLEGE,
5502,FORTIS COLLEGE-RICHMOND,"VIRGINIA SCHOOL OF TECHNOLOGY, VIRGINIA CAREER INSTITUTE"
5503,SANDUSKY CAREER CENTER,
5504,HOUSTON TRAINING SCHOOL-GULFGATE,
5505,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,
5506,FORTIS INSTITUTE-SCRANTON,AMTI-SCR
5507,MID-EASTCTC-ADULT EDUCATION,
5508,ADVANCE BEAUTY COLLEGE,
5509,CANNELLA SCHOOL OF HAIR DESIGN-BLUE ISLAND,
5510,SOUTHERN CAREERS INSTITUTE-CORPUS CHRISTI,
5511,DCI CAREER INSTITUTE,
5512,PAUL MITCHELL THE SCHOOL-WICHITA,
5513,SOUTHERN CAREERS INSTITUTE-PHARR,
5514,STAUTZENBERGER COLLEGE-BRECKSVILLE,
5515,INTERNATIONAL INSTITUTE FOR RESTORATIVE PRACTICES,IIRP GRADUATE SCHOOL
5516,AUTOMOTIVE TRAINING CENTER-WARMINSTER,
5517,BEAUMONT ADULT SCHOOL,
5518,GNOMON,
5519,VALLEY COLLEGE OF MEDICAL CAREERS,
5520,DAYTON SCHOOL OF MEDICAL MASSAGE,
5521,CCI TRAINING CENTER-ARLINGTON,
5522,CHAMPION BEAUTY COLLEGE,
5523,UNIVERSITY OF THE WEST,UWEST
5524,AVERETT UNIVERSITY-NON-TRADITIONAL PROGRAMS,"AU GPS AND IDEAL, AVERETT ONLINE"
5525,PAUL MITCHELL THE SCHOOL-SAN DIEGO,
5526,BLUE CLIFF COLLEGE-FAYETTEVILLE,
5527,AMRIDGE UNIVERSITY,SOUTHERN CHRISTIAN UNIVERSITY REGIONS UNIVERSITY
5528,PIMA MEDICAL INSTITUTE-TUCSON,
5529,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,UA LITTLE ROCK|UNIVERSITY OF ARKANSAS-LITTLE ROCK|ARKANSAS LITTLE ROCK|
5530,ARKANSAS BAPTIST COLLEGE,
5531,ARKANSAS BEAUTY SCHOOL-LITTLE ROCK,
5532,ARTHUR'S BEAUTY COLLEGE,ARTHUR'S BEAUTY COLLEGE
5533,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,
5534,AVALON SCHOOL OF COSMETOLOGY-ALAMEDA,
5535,AMERICAN FILM INSTITUTE CONSERVATORY,AMERICAN FILM INSTITUTE AFI CONSERVATORY AFI
5536,BRYAN UNIVERSITY,
5537,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,CIIS
5538,CABRILLO COLLEGE,
5539,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,
5540,CALIFORNIA STATE UNIVERSITY-CHICO,
5541,CET-SALINAS,
5542,CHAFFEY COLLEGE,
5543,SAN DIEGO CHRISTIAN COLLEGE,
5544,COGSWELL UNIVERSITY OF SILICON VALLEY,
5545,CYPRESS COLLEGE,
5546,INTERNATIONAL SCHOOL OF BEAUTY INC,INTERNATIONAL SCHOOL OF BEAUTY
5547,DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,
5548,CET-SOLEDAD,
5549,DOMINICAN SCHOOL OF PHILOSOPHY & THEOLOGY,THE DOMINICAN SCHOOL|DSPT|ST. ALBERT'S COLLEGE|COLLEGE OF ST. ALBERT THE GREAT
5550,MTI COLLEGE,
5551,MERRITT COLLEGE,
5552,TRINITY LAW SCHOOL,TRINITY LAW SCHOOL
5553,THOMAS AQUINAS COLLEGE,
5554,UNIVERSITY OF CALIFORNIA-SYSTEM ADMINISTRATION CENTRAL OFFICE,UCOP
5555,BRIDGES BEAUTY COLLEGE,
5556,BERKELEY CITY COLLEGE,
5557,WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,WESTMINSTER SEMINARY CALIFORNIA
5558,YESHIVA OHR ELCHONON CHABAD WEST COAST TALMUDICAL SEMINARY,
5559,UNIVERSITY OF COLORADO DENVER/ANSCHUTZ MEDICAL CAMPUS,UNIVERSITY OF COLORADO DENVER UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS UCD
5560,UNIVERSITY OF COLORADO COLORADO SPRINGS,UCCS
5561,UNIVERSITY OF COLORADO BOULDER,U OF COLORADO|UNIV OF COLORADO|UNIVERSITY OF COLORADO|U OF CO|UNIV OF CO|UNIVERSITY OF CO|BOULDER|CU|CU-BOULDER|UCB|CUB|COLORADO|COLORADO UNIVERSITY|U OF COLO|UNIV OF COLO|UNIVERSITY OF COLO|COLO|BUFFS|BUFFALOS|BUFFALOES|CU AT BOULDER|GOLDEN BUFFS|UNIVERSITY OF COLORADO AT BOULDER
5562,COLLEGEAMERICA-DENVER,
5563,TECHNICAL COLLEGE OF THE ROCKIES,
5564,LINCOLN COLLEGE OF TECHNOLOGY-DENVER,
5565,METROPOLITAN STATE UNIVERSITY OF DENVER,
5566,UNITED STATES AIR FORCE ACADEMY,
5567,CALIFORNIA STATE UNIVERSITY-LONG BEACH,CAL STATE LONG BEACH
5568,FULLER THEOLOGICAL SEMINARY,
5569,PASADENA CITY COLLEGE,
5570,OCCIDENTAL COLLEGE,OXY
5571,GLENDALE COMMUNITY COLLEGE,GCC | GLENDALE COLLEGE
5572,PACIFIC UNION COLLEGE,PUC
5573,GEMOLOGICAL INSTITUTE OF AMERICA-CARLSBAD,GIA
5574,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY
5575,COLUMBIA COLLEGE,COLUMBIA JUNIOR COLLEGE CC
5576,LIFE UNIVERSITY,
5577,VALDOSTA STATE UNIVERSITY,VSU; VALDOSTA STATE; VALDOSTA STATE COLLEGE; V-STATE
5578,FORT VALLEY STATE UNIVERSITY,
5579,UNIVERSITY OF DUBUQUE,
5580,MOUNT MERCY UNIVERSITY,MOUNT MERCY COLLEGE
5581,WESTERN IOWA TECH COMMUNITY COLLEGE,
5582,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,ILLINOIS|ILLINIOS|ILINOIS|ILINIOS|URBANA|CHAMPAIGN|CHAMPAGNE|CHAMPAIGN-URBANA|CHAMPAGNE-URBANA|URBANA-CHAMPAIGN|URBANA-CHAMPAGNE|UNIVERSITY OF ILLINOIS AT URBANA|UNIVERSITY OF ILLINOIS AT CHAMPAIGN|UNIVERSITY OF ILLINOIS AT CHAMPAGNE|UNIVERSITY OF ILLINOIS AT CHAMPAIGN-URBANA|UNIVERSITY OF ILLINOIS AT CHAMPAGNE-URBANA|UIUC|UICU|UNIVERSITY OF ILLINOIS AT UC|UNIVERSITY OF ILLINOIS AT CU
5583,SOUTH SUBURBAN COLLEGE,SSC|THORNTON JUNIOR COLLEGE|THORNTON COMMUNITY COLLEGE
5584,SCHOOL OF THE ART INSTITUTE OF CHICAGO,
5585,CITY COLLEGES OF CHICAGO-RICHARD J DALEY COLLEGE,
5586,RICHLAND COMMUNITY COLLEGE,
5587,LANE COLLEGE,
5588,EAST TENNESSEE STATE UNIVERSITY,ETSU
5589,WEST VIRGINIA UNIVERSITY INSTITUTE OF TECHNOLOGY,WEST VIRGINIA UNIVERSITY TECH
5590,WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE,WVSOM
5591,HOPE INTERNATIONAL UNIVERSITY,HOPE|HIU|COLLEGE OF ARTS AND SCIENCES|COLLEGE OF BUSINESS AND MANAGEMENT|COLLEGE OF EDUCATION|PACIFIC CHRISTIAN OF MINISTRY AND BIBLICAL STUDIES|COLLEGE OF PSYCHOLOGY AND COUNSELING|FULLERTON|ORANGE COUNTY|CALIFORNIA|
5592,FULLERTON COLLEGE,
5593,SADDLEBACK COLLEGE,
5594,AMERICAN RIVER COLLEGE,AMERICAN RIVER | ARC
5595,TAFT UNIVERSITY SYSTEM,TAFT LAW SCHOOL WILLIAM HOWARD TAFT UNIVERSITY
5596,ACADEMY OF ESTHETICS AND COSMETOLOGY,
5597,COLLEGE OF WESTERN IDAHO,CWI
5598,WHITWORTH UNIVERSITY-ADULT DEGREE PROGRAMS,
5599,LAKE FOREST COLLEGE,
5600,ST. JOHN'S COLLEGE-DEPARTMENT OF NURSING,ST JOHNS SCHOOL OF NURSING ST JOHN'S COLLEGE OF NURSING
5601,INTERNATIONAL BUSINESS COLLEGE-FORT WAYNE,
5602,ROGERS ACADEMY OF HAIR DESIGN,ROGER'S ACADEMY
5603,FAUST INSTITUTE OF COSMETOLOGY-STORM LAKE,
5604,IOWA SCHOOL OF BEAUTY-DES MOINES,ISB
5605,LA JAMES INTERNATIONAL COLLEGE-JOHNSTON,
5606,IOWA SCHOOL OF BEAUTY-OTTUMWA,ISB
5607,IOWA SCHOOL OF BEAUTY-SIOUX CITY,ISB
5608,CONCORDE CAREER COLLEGE-KANSAS CITY,
5609,CRESCENT CITY BARTENDING SCHOOL,CRESCENT SCHOOLS
5610,GUY'S SHREVEPORT ACADEMY OF COSMETOLOGY INC,"GUY'S ACADEMY HAIR, SKIN & NAILS"
5611,LOUISIANA STATE UNIVERSITY-EUNICE,LSU EUNICE
5612,AVEDA ARTS & SCIENCES INSTITUTE-BATON ROUGE,
5613,LOUISIANA TECH UNIVERSITY,"LA TECH, LOUISIANA TECH, TECH"
5614,LOYOLA UNIVERSITY NEW ORLEANS,
5615,UNIVERSITY OF NEW ORLEANS,UNO
5616,NEW ORLEANS BAPTIST THEOLOGICAL SEMINARY,NOBTS
5617,UNIVERSITY OF HOLY CROSS,
5618,PAT GOINS BENTON ROAD BEAUTY SCHOOL,
5619,FLETCHER TECHNICAL COMMUNITY COLLEGE,FLETCHER TECHNICAL COMMUNITY COLLEGE
5620,SOUTHEASTERN LOUISIANA UNIVERSITY,SOUTHEASTERN
5621,BOWDOIN COLLEGE,
5622,NORTH AMERICAN TRADE SCHOOLS,
5623,ROBERT PAUL ACADEMY OF COSMETOLOGY ARTS & SCIENCES,
5624,MARYLAND BEAUTY ACADEMY OF ESSEX,MARYLAND BEAUTY ACADEMY MARYLAND BEAUTY ACADEMY-ESSEX
5625,CREATIVE HAIR SCHOOL OF COSMETOLOGY,
5626,FLINT INSTITUTE OF BARBERING INC,
5627,LEX LA-RAY TECHNICAL CENTER,LLRTC|LEXINGTON TECHNICAL CENTER
5628,MARYVILLE UNIVERSITY OF SAINT LOUIS,
5629,MINERAL AREA COLLEGE,MAC
5630,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,
5631,MANCHESTER COMMUNITY COLLEGE,"NEW HAMPSHIRE STATE TRADE SCHOOL, NEW HAMPSHIRE TECHNICAL INSTITUTE, NEW HAMPSHIRE INSTITUTE, NEW HAMPSHIRE VOCATIONAL-TECHNICAL COLLEGE, MANCHESTER, NEW HAMPSHIRE TECHNICAL COLLEGE AT MANCHESTER, NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE AT MANCHESTER-STRATHAM, NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE –MANCHESTER"
5632,LINCOLN TECHNICAL INSTITUTE-ISELIN,
5633,RARITAN VALLEY COMMUNITY COLLEGE,RVCC
5634,BARD COLLEGE,
5635,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,COLUMBIA UNIVERSITY
5636,WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING,WEST PENN HOSPITAL SCHOOL OF NURSING
5637,WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY,WSPP
5638,UNIVERSITY OF GUAM,UOG
5639,AMERICAN UNIVERSITY OF PUERTO RICO,
5640,AMERICAN EDUCATIONAL COLLEGE,
5641,ANTILLES SCHOOL OF TECHNICAL CAREERS,
5642,UNIVERSAL COLLEGE OF BEAUTY INC-LOS ANGELES 2,
5643,UNIVERSITY OF THE POTOMAC-WASHINGTON DC CAMPUS,
5644,YO SAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,YO SAN UNIVERSITY
5645,UNIVERSITY OF PHOENIX-NEW MEXICO,
5646,ACADEMY FOR NURSING AND HEALTH OCCUPATIONS,ANHO
5647,FAYETTE INSTITUTE OF TECHNOLOGY,FAYETTE PLATEAU VOCATIONAL TECHNICAL CENTER
5648,TRINE UNIVERSITY-REGIONAL/NON-TRADITIONAL CAMPUSES,
5649,THE KING'S COLLEGE,
5650,FRANCISCAN SCHOOL OF THEOLOGY,FST
5651,FOOTHILL-DE ANZA COMMUNITY COLLEGE DISTRICT,
5652,AMERICAN JEWISH UNIVERSITY,AJU
5653,LOMA LINDA UNIVERSITY,
5654,LOS ANGELES COMMUNITY COLLEGE DISTRICT OFFICE,
5655,LOS ANGELES HARBOR COLLEGE,HARBOR COLLEGE
5656,LOS ANGELES PIERCE COLLEGE,PIERCE COLLEGE LA PIERCE COLLEGE
5657,LOS ANGELES SOUTHWEST COLLEGE,
5658,LOS ANGELES VALLEY COLLEGE,LA VALLEY COLLEGE
5659,LOS ANGELES CITY COLLEGE,
5660,LOS ANGELES MISSION COLLEGE,
5661,LOS RIOS COMMUNITY COLLEGE DISTRICT OFFICE,LRCCD
5662,LYLE'S COLLEGE OF BEAUTY,
5663,LYLE'S COLLEGE OF BEAUTY,LYLES COLLEGE OF BEAUTY LYLES COLLEGE
5664,PACIFIC SCHOOL OF RELIGION,
5665,UNIVERSITY OF THE PACIFIC,PACIFIC | UOP | UNIVERSITY OF PACIFIC | PACIFIC UNIVERSITY | U. PACIFIC | UNIV. OF PACIFIC | U. OF PACIFIC
5666,PERALTA COMMUNITY COLLEGE SYSTEM OFFICE,
5667,SAN DIEGO CITY COLLEGE,
5668,SAN DIEGO MIRAMAR COLLEGE,
5669,SAN DIEGO STATE UNIVERSITY,
5670,UNIVERSITY OF SAN DIEGO,USD
5671,SAN FRANCISCO ART INSTITUTE,SFAI
5672,SAN MATEO COUNTY COMMUNITY COLLEGE DISTRICT OFFICE,
5673,SANTA CLARA UNIVERSITY,SCU
5674,SAYBROOK UNIVERSITY,
5675,CHARLES A JONES CAREER AND EDUCATION CENTER,
5676,SAN BERNARDINO VALLEY COLLEGE,
5677,CONCORDE CAREER COLLEGE-GARDEN GROVE,
5678,STARR KING SCHOOL FOR THE MINISTRY,
5679,WEST LOS ANGELES COLLEGE,"WEST LA COLLEGE, WEST L.A. COLLEGE, WEST LA, WEST L.A., WLAC, WESTLA"
5680,NORTHEASTERN JUNIOR COLLEGE,NJC|NORTHEASTERN|NORTHEASTERN JR COLLEGE|NE JR COLLEGE|NORTHEASTERN COLORADO|NORTHEASTERN JR CO|NORTHEASTERN COMMUNITY COLLEGE|NORTHEAST JR COLLEGE|NORTHEAST|NE|NEJC|NE JC|NEJUCO|NE JU CO|NEJRCO|NORTHEASTERN STERLING|NORTHEASTERN JC|STERLING JUNIOR COLLEGE|NORTH EASTERN|
5681,UNIVERSITY OF NORTHERN COLORADO,
5682,GEORGE C WALLACE STATE COMMUNITY COLLEGE-HANCEVILLE,WALLACE STATE COMMUNITY COLLEGE WALLACE STATE - HANCEVILLE
5683,OUACHITA BAPTIST UNIVERSITY,OBU
5684,SOUTHERN ARKANSAS UNIVERSITY MAIN CAMPUS,
5685,COSSATOT COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,UA COSSATOT
5686,GATEWAY COMMUNITY COLLEGE,
5687,WEST HILLS COMMUNITY COLLEGE DISTRICT,
5688,CALIFORNIA STATE UNIVERSITY-NORTHRIDGE,CSUN
5689,ASSOCIATED TECHNICAL COLLEGE-LOS ANGELES,
5690,EAST SAN GABRIEL VALLEY REGIONAL OCCUPATIONAL PROGRAM,
5691,WOODBURY UNIVERSITY,
5692,RIO HONDO COLLEGE,RHCCD|RHC
5693,CITRUS COLLEGE,
5694,ADAMS STATE UNIVERSITY,
5695,PICKENS TECHNICAL COLLEGE,T.H.PICKENS TECHNICAL CENTER
5696,NAROPA UNIVERSITY,
5697,JOHNSON & WALES UNIVERSITY-DENVER,
5698,WESTERN COLORADO UNIVERSITY,WESTERN
5699,OTERO JUNIOR COLLEGE,OTERO JC OJC OTERO JR. COLLEGE
5700,LAMAR COMMUNITY COLLEGE,LCC
5701,HOUSATONIC COMMUNITY COLLEGE,
5702,HOLY APOSTLES COLLEGE AND SEMINARY,HACS
5703,SHORTER UNIVERSITY,SHORTER
5704,COLLEGE OF COASTAL GEORGIA,CCGA
5705,HAWKEYE COMMUNITY COLLEGE,
5706,UNIVERSITY OF NORTHERN IOWA,UNI PANTHERS NORTHERN IOWA
5707,NORTH IOWA AREA COMMUNITY COLLEGE,
5708,SOUTHEASTERN COMMUNITY COLLEGE,
5709,SIMPSON COLLEGE,
5710,JOHN WOOD COMMUNITY COLLEGE,
5711,PRAIRIE STATE COLLEGE,
5712,CITY COLLEGES OF CHICAGO-DISTRICT OFFICE,
5713,ROOSEVELT UNIVERSITY,
5714,COLUMBIA COLLEGE CHICAGO,
5715,LEWIS UNIVERSITY,LEWIS COLLEGE LEWIS COLLEGE OF SCIENCE AND TECHNOLOGY LEWIS SCHOOL OF AERONAUTICS LEWIS HOLY NAME SCHOOL OF AERONAUTICS LEWIS HOLY NAME TECHNICAL SCHOOL HOLY NAME TECHNICAL SCHOOL
5716,LABETTE COMMUNITY COLLEGE,
5717,EMPORIA STATE UNIVERSITY,ESU E-STATE
5718,PRATT COMMUNITY COLLEGE,
5719,UNIVERSITY OF MASSACHUSETTS-DARTMOUTH,UMASS DARTMOUTH
5720,WORCESTER POLYTECHNIC INSTITUTE,WPI
5721,ADRIAN COLLEGE,
5722,SIENA HEIGHTS UNIVERSITY,
5723,UNIVERSITY OF MINNESOTA-CROOKSTON,
5724,TRUMAN STATE UNIVERSITY,TRUMAN
5725,CHEMEKETA COMMUNITY COLLEGE,
5726,WESTERN OREGON UNIVERSITY,WESTERN OREGON STATE COLLEGE
5727,GETTYSBURG COLLEGE,
5728,PENNSYLVANIA STATE UNIVERSITY-PENN STATE BEAVER,
5729,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,
5730,ALBRIGHT COLLEGE,
5731,DAKOTA STATE UNIVERSITY,DAKOTA STATE
5732,BLACK HILLS STATE UNIVERSITY,BHSU
5733,SUL ROSS STATE UNIVERSITY,SUL ROSS
5734,BRAZOSPORT COLLEGE,BC
5735,MID CITIES BARBER COLLEGE,
